MF Code,fund_house,s_name1,s_name,rupeevest_rating,rank_3year,ytd_returns,returns_1month,returns_6month,returns_3month,returns_1year,returns_3year,returns_5year,aumtotal,expenceratio,schemecode
SBI FMP-41-1498D-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru FMP-85-10Y-I(G),ICICI Pru FMP-85-10Y-I(G),Unrated,5,8.14,0.28,5.19,2.37,10.14,6.34,7.15,435.74,,43023
SBI FMP-41-1498D-Reg(G),Bandhan Mutual Fund,Bandhan FTP-179-3652D-Reg(G),Bandhan FTP-179-3652D-Reg(G),Unrated,6,7.9,0.27,5.22,2.42,9.92,6.26,7.11,329.46,,42924
SBI FMP-41-1498D-Reg(G),SBI Mutual Fund,SBI FMP-1-3668D-Reg(G),SBI FMP-1-3668D-Reg(G),Unrated,3,7.83,0.26,5.19,2.28,9.95,6.37,7.08,46.01,,43205
SBI FMP-41-1498D-Reg(G),Nippon India Mutual Fund,Nippon India FHF-XLI-8-3654D(G),Nippon India FHF-XLI-8-3654D(G),Unrated,7,7.9,0.28,5.22,2.42,9.88,6.23,6.98,61.83,,43259
LIC MF Nifty 50 ETF,LIC Mutual Fund,LIC MF Nifty 50 ETF,LIC MF Nifty 50 ETF,Unrated,56,13.11,-6.45,8.96,-1.21,29.77,12.63,16.87,881.59,0.06,33580
LIC MF Nifty 50 ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
LIC MF Nifty 50 ETF,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
LIC MF Nifty 50 ETF,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
LIC MF Nifty 50 ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
Nippon India Nifty 50 Value 20 Index Fund-Reg(G),Nippon India Mutual Fund,Nippon India Nifty 50 Value 20 Index Fund-Reg(G),Nippon India Nifty 50 Value 20 Index Fund-Reg(G),Unrated,16,19.99,-4.65,12.37,-1.1,38.86,17.88,,881.49,0.76,45289
Nippon India Nifty 50 Value 20 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
Nippon India Nifty 50 Value 20 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
Nippon India Nifty 50 Value 20 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
Nippon India Nifty 50 Value 20 Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
Samco Active Momentum Fund-Reg(G),Samco Mutual Fund,Samco Active Momentum Fund-Reg(G),Samco Active Momentum Fund-Reg(G),Unrated,,18.57,-5.54,10.57,-4.91,38.45,,,881.44,2.26,47753
Samco Active Momentum Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Commodities Fund(G),ICICI Pru Commodities Fund(G),Unrated,15,13.01,-7.35,-0.25,-5.8,35.72,17.02,31.58,2609.08,2.0,41999
Samco Active Momentum Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Opp Fund(G),ICICI Pru India Opp Fund(G),3,7,24.03,-5.91,12.83,0.94,41.06,25.29,27.94,24792.55,1.61,42140
Samco Active Momentum Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Opportunities Fund(G),Franklin India Opportunities Fund(G),3,5,34.17,-5.4,12.96,-2.01,61.43,26.01,27.6,5610.37,1.81,946
Samco Active Momentum Fund-Reg(G),Invesco Mutual Fund,Invesco India PSU Equity Fund(G),Invesco India PSU Equity Fund(G),1,3,32.0,-6.36,6.08,-9.95,65.55,32.61,27.57,1435.71,2.08,7996
LIC MF BSE Sensex ETF,LIC Mutual Fund,LIC MF BSE Sensex ETF,LIC MF BSE Sensex ETF,Unrated,64,11.76,-5.99,8.57,-0.97,27.33,11.91,16.29,874.61,0.1,33579
LIC MF BSE Sensex ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
LIC MF BSE Sensex ETF,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
LIC MF BSE Sensex ETF,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
LIC MF BSE Sensex ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),Unrated,,25.43,-8.68,0.66,-8.59,61.71,,,872.92,1.1,46741
Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
Motilal Oswal BSE Enhanced Value Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
DSP US Flexible Equity FoF-Reg(G),DSP Mutual Fund,DSP US Flexible Equity FoF-Reg(G),DSP US Flexible Equity FoF-Reg(G),Unrated,11,13.43,-0.3,7.56,3.01,29.71,10.14,16.0,871.98,2.34,17236
DSP US Flexible Equity FoF-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nasdaq 100 FOF-Reg(G),Motilal Oswal Nasdaq 100 FOF-Reg(G),Unrated,7,22.91,1.5,14.89,5.83,42.48,12.46,23.52,5035.16,0.58,41322
DSP US Flexible Equity FoF-Reg(G),PGIM India Mutual Fund,PGIM India Global Equity Opp Fund(G),PGIM India Global Equity Opp Fund(G),Unrated,30,24.01,1.95,13.09,9.66,46.28,2.68,18.5,1352.43,2.38,8812
DSP US Flexible Equity FoF-Reg(G),Franklin Templeton Mutual Fund,Franklin India Feeder - Franklin U.S. Opportunities Fund(G),Franklin India Feeder - Franklin U.S. Opportunities Fund(G),Unrated,23,25.18,3.24,15.51,10.31,51.99,5.35,17.38,3565.01,1.53,16071
DSP US Flexible Equity FoF-Reg(G),DSP Mutual Fund,DSP World Mining FoF-Reg(G),DSP World Mining FoF-Reg(G),Unrated,16,5.72,-2.71,3.21,7.66,19.1,7.58,15.88,142.41,2.21,8359
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),Tata Mutual Fund,Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),Unrated,,7.01,0.58,4.53,2.05,8.84,,,871.96,0.46,46351
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
Tata Nifty SDL Plus AAA PSU Bond Dec 2027 60:40 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),Unrated,,26.84,-8.59,8.16,-4.83,55.57,,,871.24,1.0,46320
Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
Motilal Oswal Nifty 200 Momentum 30 Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
Aditya Birla SL Gold ETF,Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Gold ETF,Aditya Birla SL Gold ETF,Unrated,7,24.98,4.06,8.22,14.11,28.12,16.96,14.6,863.84,0.54,13056
Aditya Birla SL Gold ETF,LIC Mutual Fund,LIC MF Gold ETF,LIC MF Gold ETF,Unrated,1,24.89,3.79,8.13,14.87,27.56,17.44,14.73,150.52,0.41,15131
Aditya Birla SL Gold ETF,Invesco Mutual Fund,Invesco India Gold ETF,Invesco India Gold ETF,Unrated,4,25.16,3.79,7.71,14.13,27.24,17.04,14.61,125.08,0.55,8505
Aditya Birla SL Gold ETF,Axis Mutual Fund,Axis Gold ETF,Axis Gold ETF,Unrated,2,24.68,4.06,8.55,14.14,27.39,17.06,14.53,1068.15,0.55,12461
Aditya Birla SL Gold ETF,Kotak Mahindra Mutual Fund,Kotak Gold ETF,Kotak Gold ETF,Unrated,6,22.79,4.07,8.26,14.12,28.17,16.99,14.52,4912.0,0.55,2050
Union Innovation & Opp Fund-Reg(G),Union Mutual Fund,Union Innovation & Opp Fund-Reg(G),Union Innovation & Opp Fund-Reg(G),Unrated,,31.78,-5.43,18.5,2.99,42.4,,,858.28,2.23,45727
Union Innovation & Opp Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Commodities Fund(G),ICICI Pru Commodities Fund(G),Unrated,15,13.01,-7.35,-0.25,-5.8,35.72,17.02,31.58,2609.08,2.0,41999
Union Innovation & Opp Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Opp Fund(G),ICICI Pru India Opp Fund(G),3,7,24.03,-5.91,12.83,0.94,41.06,25.29,27.94,24792.55,1.61,42140
Union Innovation & Opp Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Opportunities Fund(G),Franklin India Opportunities Fund(G),3,5,34.17,-5.4,12.96,-2.01,61.43,26.01,27.6,5610.37,1.81,946
Union Innovation & Opp Fund-Reg(G),Invesco Mutual Fund,Invesco India PSU Equity Fund(G),Invesco India PSU Equity Fund(G),1,3,32.0,-6.36,6.08,-9.95,65.55,32.61,27.57,1435.71,2.08,7996
HDFC Income Fund(G),HDFC Mutual Fund,HDFC Income Fund(G),HDFC Income Fund(G),2,11,8.09,0.02,5.18,2.02,10.18,5.08,5.45,856.91,1.39,1281
HDFC Income Fund(G),SBI Mutual Fund,SBI Magnum Income Fund-Reg(G),SBI Magnum Income Fund-Reg(G),4,3,7.22,0.2,4.9,2.06,8.76,5.94,7.01,1795.93,1.46,2776
HDFC Income Fund(G),UTI Mutual Fund,UTI Medium to Long Duration Fund-Reg(G),UTI Medium to Long Duration Fund-Reg(G),1,1,7.45,0.14,5.1,2.12,9.26,7.88,6.84,314.88,1.62,3441
HDFC Income Fund(G),ICICI Prudential Mutual Fund,ICICI Pru Bond Fund(G),ICICI Pru Bond Fund(G),4,2,7.35,0.27,5.06,2.13,9.32,6.14,6.73,2959.92,1.03,6197
HDFC Income Fund(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Income Fund(G),Aditya Birla SL Income Fund(G),5,6,7.49,0.19,5.35,2.19,9.64,5.67,6.71,2102.81,1.16,405
Nippon India Nifty Pharma ETF,Nippon India Mutual Fund,Nippon India Nifty Pharma ETF,Nippon India Nifty Pharma ETF,Unrated,32,33.42,-3.92,18.65,4.36,53.9,18.27,,851.53,0.21,45584
Nippon India Nifty Pharma ETF,Nippon India Mutual Fund,CPSE ETF,CPSE ETF,Unrated,1,37.69,-9.85,6.32,-10.6,73.59,45.94,29.88,44278.8,0.07,27621
Nippon India Nifty Pharma ETF,Nippon India Mutual Fund,Nippon India ETF Nifty Midcap 150,Nippon India ETF Nifty Midcap 150,Unrated,7,22.8,-6.71,10.93,-3.56,44.26,22.95,28.54,1752.17,0.21,40028
Nippon India Nifty Pharma ETF,Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 100 ETF,Motilal Oswal Nifty Midcap 100 ETF,Unrated,6,22.56,-6.84,11.02,-3.51,46.16,23.37,28.41,554.42,0.22,13595
Nippon India Nifty Pharma ETF,ICICI Prudential Mutual Fund,Bharat 22 ETF,Bharat 22 ETF,Unrated,2,23.59,-6.75,5.2,-5.51,53.11,35.79,25.79,20613.4,0.07,38252
DSP NIFTY Next 50 Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
DSP NIFTY Next 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
DSP NIFTY Next 50 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
DSP NIFTY Next 50 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
DSP NIFTY Next 50 Index Fund-Reg(G),UTI Mutual Fund,UTI Nifty Next 50 Index Fund-Reg(G),UTI Nifty Next 50 Index Fund-Reg(G),4,10,31.45,-9.4,9.25,-5.12,60.55,18.74,19.83,4973.79,0.8,38439
Canara Rob Savings Fund-Reg(G),Canara Robeco Mutual Fund,Canara Rob Savings Fund-Reg(G),Canara Rob Savings Fund-Reg(G),2,8,6.21,0.69,3.68,1.82,7.46,5.93,5.54,843.31,0.68,535
Canara Rob Savings Fund-Reg(G),JM Financial Mutual Fund,JM Low Duration Fund(G),JM Low Duration Fund(G),4,14,6.17,0.65,3.67,1.8,7.33,5.8,9.19,240.27,0.71,1938
Canara Rob Savings Fund-Reg(G),UTI Mutual Fund,UTI Low Duration Fund-Reg(G),UTI Low Duration Fund-Reg(G),4,2,6.49,0.69,3.89,2.0,7.77,6.2,7.07,2706.92,0.44,3601
Canara Rob Savings Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Savings Fund(G),ICICI Pru Savings Fund(G),5,1,6.75,0.74,3.9,1.94,8.0,6.36,6.47,20750.94,0.53,1500
Canara Rob Savings Fund-Reg(G),HDFC Mutual Fund,HDFC Low Duration Fund(G),HDFC Low Duration Fund(G),4,6,6.29,0.71,3.68,1.8,7.46,5.96,6.04,17267.52,1.04,1114
UTI Innovation Fund-Reg(G),UTI Mutual Fund,UTI Innovation Fund-Reg(G),UTI Innovation Fund-Reg(G),Unrated,,13.83,-8.08,10.95,-2.62,19.76,,,842.84,2.29,48238
UTI Innovation Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Commodities Fund(G),ICICI Pru Commodities Fund(G),Unrated,15,13.01,-7.35,-0.25,-5.8,35.72,17.02,31.58,2609.08,2.0,41999
UTI Innovation Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru India Opp Fund(G),ICICI Pru India Opp Fund(G),3,7,24.03,-5.91,12.83,0.94,41.06,25.29,27.94,24792.55,1.61,42140
UTI Innovation Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Opportunities Fund(G),Franklin India Opportunities Fund(G),3,5,34.17,-5.4,12.96,-2.01,61.43,26.01,27.6,5610.37,1.81,946
UTI Innovation Fund-Reg(G),Invesco Mutual Fund,Invesco India PSU Equity Fund(G),Invesco India PSU Equity Fund(G),1,3,32.0,-6.36,6.08,-9.95,65.55,32.61,27.57,1435.71,2.08,7996
WOC Multi Asset Allocation Fund-Reg(G),WhiteOak Capital Mutual Fund,WOC Multi Asset Allocation Fund-Reg(G),WOC Multi Asset Allocation Fund-Reg(G),Unrated,,16.52,-0.07,9.53,4.88,24.59,,,842.47,1.82,47946
WOC Multi Asset Allocation Fund-Reg(G),Quant Mutual Fund,Quant Multi Asset Fund(G),Quant Multi Asset Fund(G),5,1,26.38,-4.17,4.19,0.98,44.15,21.61,27.25,2983.94,1.88,869
WOC Multi Asset Allocation Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Multi-Asset Fund(G),ICICI Pru Multi-Asset Fund(G),Unrated,2,18.68,-2.69,8.46,2.35,30.15,19.66,21.58,50495.58,1.46,1495
WOC Multi Asset Allocation Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Aggressive Hybrid Fund-Reg(G),Edelweiss Aggressive Hybrid Fund-Reg(G),Unrated,4,19.27,-5.2,10.17,-0.31,33.21,17.4,18.48,2197.84,1.98,7922
WOC Multi Asset Allocation Fund-Reg(G),UTI Mutual Fund,UTI Multi Asset Allocation Fund-Reg(G),UTI Multi Asset Allocation Fund-Reg(G),Unrated,3,21.21,-3.67,8.52,1.28,36.98,17.75,15.93,4059.6,1.78,7143
Motilal Oswal Liquid Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Liquid Fund-Reg(G),Motilal Oswal Liquid Fund-Reg(G),1,35,5.74,0.53,3.34,1.64,6.94,5.74,4.74,835.0,0.37,41872
Motilal Oswal Liquid Fund-Reg(G),Quant Mutual Fund,Quant Liquid Plan(G),Quant Liquid Plan(G),5,30,5.83,0.57,3.41,1.72,7.04,5.99,5.45,2226.59,0.52,883
Motilal Oswal Liquid Fund-Reg(G),Mahindra Manulife Mutual Fund,Mahindra Manulife Liquid Fund-Reg(G),Mahindra Manulife Liquid Fund-Reg(G),5,3,6.1,0.58,3.56,1.76,7.38,6.21,5.3,1016.37,0.27,35846
Motilal Oswal Liquid Fund-Reg(G),Axis Mutual Fund,Axis Liquid Fund-Reg(G),Axis Liquid Fund-Reg(G),4,2,6.13,0.58,3.54,1.76,7.41,6.22,5.3,25268.68,0.24,8029
Motilal Oswal Liquid Fund-Reg(G),Franklin Templeton Mutual Fund,Franklin India Liquid Fund-Super Inst(G),Franklin India Liquid Fund-Super Inst(G),4,10,6.13,0.58,3.57,1.77,7.4,6.18,5.29,2141.59,0.2,3406
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),Unrated,,6.26,0.65,3.77,1.79,7.65,,,832.83,0.4,46448
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Medium Term Plan-Reg(G),Aditya Birla SL Medium Term Plan-Reg(G),2,1,9.32,2.07,6.96,3.84,10.95,13.62,9.77,1920.74,1.58,7683
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Medium Term Bond Fund(G),ICICI Pru Medium Term Bond Fund(G),4,3,6.79,0.54,4.45,2.06,8.39,6.17,7.17,5983.44,1.35,1667
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),Axis Mutual Fund,Axis Strategic Bond Fund-Reg(G),Axis Strategic Bond Fund-Reg(G),4,2,7.37,0.52,4.68,2.12,9.16,6.38,7.1,1945.49,1.06,8136
Edelweiss CRISIL PSU Plus SDL 50:50 Oct 2025 Index Fund-Reg(G),SBI Mutual Fund,SBI Magnum Medium Duration Fund-Reg(G),SBI Magnum Medium Duration Fund-Reg(G),5,5,6.81,0.35,4.35,1.96,8.24,5.99,7.04,6799.91,1.22,2778
Nippon India Hybrid Bond Fund(G),Nippon India Mutual Fund,Nippon India Hybrid Bond Fund(G),Nippon India Hybrid Bond Fund(G),1,12,7.18,-0.37,4.39,1.48,10.16,7.74,4.59,830.96,1.9,2649
Nippon India Hybrid Bond Fund(G),Bank of India Mutual Fund,Bank of India Conservative Hybrid Fund-Reg(G),Bank of India Conservative Hybrid Fund-Reg(G),Unrated,1,7.02,-0.77,2.87,-0.07,12.14,13.03,11.97,66.74,2.05,7569
Nippon India Hybrid Bond Fund(G),Kotak Mahindra Mutual Fund,Kotak Debt Hybrid Fund(G),Kotak Debt Hybrid Fund(G),5,4,11.18,-1.8,6.95,1.68,18.07,9.7,11.6,2885.62,1.67,2051
Nippon India Hybrid Bond Fund(G),SBI Mutual Fund,SBI Conservative Hybrid Fund-Reg(G),SBI Conservative Hybrid Fund-Reg(G),4,5,11.04,-0.92,6.45,0.97,14.7,9.67,11.14,10030.4,1.12,2797
Nippon India Hybrid Bond Fund(G),HDFC Mutual Fund,HDFC Hybrid Debt Fund(G),HDFC Hybrid Debt Fund(G),4,3,10.44,-0.94,5.8,1.02,16.42,10.11,11.1,3342.03,1.76,1298
360 ONE Balanced Hybrid Fund-Reg(G),360 ONE Mutual Fund,360 ONE Balanced Hybrid Fund-Reg(G),360 ONE Balanced Hybrid Fund-Reg(G),Unrated,,15.52,-1.79,9.34,0.17,24.22,,,830.66,1.96,48144
360 ONE Balanced Hybrid Fund-Reg(G),Bank of India Mutual Fund,Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),Bank of India Mid & Small Cap Equity & Debt Fund-Reg(G),5,3,21.82,-4.51,8.23,-3.4,37.12,18.24,25.73,1000.31,2.11,32972
360 ONE Balanced Hybrid Fund-Reg(G),JM Financial Mutual Fund,JM Aggressive Hybrid Fund(G),JM Aggressive Hybrid Fund(G),Unrated,1,27.86,-3.41,10.55,-1.9,44.86,21.51,25.43,642.94,2.31,1847
360 ONE Balanced Hybrid Fund-Reg(G),Quant Mutual Fund,Quant Absolute Fund(G),Quant Absolute Fund(G),5,5,16.99,-6.52,1.89,-5.44,32.78,16.15,24.16,2352.27,1.99,865
360 ONE Balanced Hybrid Fund-Reg(G),ICICI Prudential Mutual Fund,ICICI Pru Equity & Debt Fund(G),ICICI Pru Equity & Debt Fund(G),5,2,20.36,-4.8,8.28,0.37,34.41,19.71,22.56,41395.98,1.58,1482
Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Unrated,4,23.82,-6.2,8.83,-3.37,42.7,21.85,28.81,828.81,1.04,43811
Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),Motilal Oswal Mutual Fund,Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),Unrated,2,22.12,-6.75,10.59,-3.71,43.3,22.01,27.64,1949.15,1.0,43810
Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),DSP Mutual Fund,DSP Nifty 50 Equal Weight Index Fund-Reg(G),DSP Nifty 50 Equal Weight Index Fund-Reg(G),5,18,15.07,-8.38,8.76,-2.7,34.21,16.46,20.31,1906.66,0.88,38179
Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),DSP Mutual Fund,DSP NIFTY Next 50 Index Fund-Reg(G),DSP NIFTY Next 50 Index Fund-Reg(G),3,7,31.49,-9.36,9.35,-5.08,60.63,19.03,19.87,844.26,0.53,41641
Motilal Oswal Nifty Smallcap 250 Index Fund-Reg(G),UTI Mutual Fund,UTI Nifty Next 50 Index Fund-Reg(G),UTI Nifty Next 50 Index Fund-Reg(G),4,10,31.45,-9.4,9.25,-5.12,60.55,18.74,19.83,4973.79,0.8,38439
UTI Banking & PSU Fund-Reg(G),UTI Mutual Fund,UTI Banking & PSU Fund-Reg(G),UTI Banking & PSU Fund-Reg(G),2,1,6.54,0.61,4.22,1.9,8.13,8.01,7.24,824.14,0.55,21956
UTI Banking & PSU Fund-Reg(G),Edelweiss Mutual Fund,Edelweiss Banking and PSU Debt Fund-Reg(G),Edelweiss Banking and PSU Debt Fund-Reg(G),5,13,7.26,0.35,4.75,2.09,8.7,5.68,7.01,269.92,0.7,23296
